"Date","Price","Open","High","Low","Vol.","Change %"
"06/26/2015","95.989","95.805","96.130","95.635","0.15K","0.28%"
"06/25/2015","95.722","95.780","96.005","95.615","0.16K","-0.07%"
"06/24/2015","95.786","95.900","96.055","95.480","0.18K","-0.24%"
"06/23/2015","96.013","94.870","96.200","94.860","0.37K","1.20%"
"06/22/2015","94.875","94.585","94.965","94.370","0.29K","0.24%"
"06/19/2015","94.645","94.530","94.980","94.525","0.25K","0.04%"
"06/18/2015","94.611","94.750","94.780","94.090","0.68K","-0.27%"
"06/17/2015","94.870","95.575","95.885","94.700","0.48K","-0.82%"
"06/16/2015","95.655","95.520","95.890","95.195","0.43K","0.58%"
"06/15/2015","95.102","95.415","95.660","95.010","38.24K","-0.14%"
"06/12/2015","95.237","95.430","96.015","94.970","83.20K","-0.10%"
"06/11/2015","95.336","95.095","96.020","95.015","65.29K","0.32%"
"06/10/2015","95.031","95.465","95.625","94.660","41.74K","-0.55%"
"06/09/2015","95.552","95.665","96.005","95.260","22.46K","-0.18%"
"06/08/2015","95.721","96.915","96.985","95.465","16.00K","-1.05%"
"06/05/2015","96.736","96.090","97.345","95.615","11.70K","0.89%"
"06/04/2015","95.878","95.805","96.010","95.070","6.92K","-0.01%"
"06/03/2015","95.889","96.380","96.955","95.645","8.83K","-0.38%"
"06/02/2015","96.253","97.930","98.005","96.105","9.07K","-1.65%"
"06/01/2015","97.868","97.365","98.165","97.365","5.38K","0.51%"
"05/29/2015","97.369","97.390","97.655","97.250","3.47K","-0.07%"
"05/28/2015","97.434","97.760","98.135","97.400","2.41K","-0.42%"
"05/27/2015","97.847","97.700","98.290","97.405","3.40K","0.07%"
"05/26/2015","97.782","96.920","97.855","96.920","5.35K","1.36%"
"05/25/2015","96.473","96.835","96.940","96.650","1.63K","0.00%"
"05/22/2015","96.473","95.750","96.725","95.210","3.56K","0.84%"
"05/21/2015","95.669","95.965","96.100","95.415","1.23K","-0.18%"
"05/20/2015","95.845","95.770","96.305","95.680","2.40K","0.18%"
"05/19/2015","95.677","94.460","95.900","94.460","2.12K","1.17%"
"05/18/2015","94.574","93.600","94.610","93.570","1.06K","1.19%"
"05/15/2015","93.465","93.750","94.380","93.475","1.01K","-0.37%"
"05/14/2015","93.810","94.055","94.130","93.440","1.73K","-0.18%"
"05/13/2015","93.978","95.000","95.035","93.840","1.27K","-1.05%"
"05/12/2015","94.976","95.525","95.595","94.665","0.77K","-0.48%"
"05/11/2015","95.430","95.345","95.725","95.270","0.88K","0.17%"
"05/08/2015","95.270","95.080","95.540","94.660","1.83K","0.22%"
"05/07/2015","95.062","94.605","95.295","94.350","1.67K","0.56%"
"05/06/2015","94.533","95.685","95.760","94.350","2.18K","-1.14%"
"05/05/2015","95.625","95.975","96.480","95.410","1.12K","-0.43%"
"05/04/2015","96.042","95.805","96.155","95.600","0.56K","0.23%"
"05/01/2015","95.820","95.365","95.900","95.000","1.08K","0.77%"
"04/30/2015","95.092","95.675","95.900","94.830","1.21K","-0.63%"
"04/29/2015","95.695","96.655","96.705","95.175","2.26K","-0.96%"
"04/28/2015","96.619","97.435","97.525","96.580","0.79K","-0.33%"
"04/27/2015","96.941","97.125","97.460","96.620","40.08K","-0.16%"
"04/24/2015","97.099","97.535","97.740","96.900","53.91K","-0.36%"
"04/23/2015","97.454","98.230","98.645","97.335","47.03K","-0.70%"
"04/22/2015","98.138","98.180","98.350","97.615","34.95K","-0.07%"
"04/21/2015","98.205","98.080","98.695","97.825","38.93K","0.05%"
"04/20/2015","98.160","97.600","98.305","97.515","35.00K","0.46%"
"04/17/2015","97.707","97.890","98.030","97.170","57.70K","0.10%"
"04/16/2015","97.614","98.580","98.925","97.470","71.19K","-0.92%"
"04/15/2015","98.525","99.005","99.580","98.410","76.20K","-0.42%"
"04/14/2015","98.940","99.775","99.985","98.575","65.99K","-0.83%"
"04/13/2015","99.768","99.660","100.270","99.455","57.81K","0.17%"
"04/10/2015","99.596","99.215","99.970","99.085","46.42K","0.20%"
"04/09/2015","99.395","98.260","99.415","98.235","52.51K","1.29%"
"04/08/2015","98.131","98.115","98.420","97.460","48.80K","0.08%"
"04/07/2015","98.056","97.250","98.255","97.110","39.78K","1.13%"
"04/06/2015","96.961","96.835","97.455","96.490","31.13K","0.17%"
"04/03/2015","96.801","97.825","97.865","96.560","28.84K","-0.89%"
"04/02/2015","97.673","98.435","98.565","97.555","40.55K","-0.81%"
"04/01/2015","98.475","98.730","98.975","98.255","48.58K","-0.19%"
"03/31/2015","98.661","98.250","99.005","98.140","45.40K","0.39%"
"03/30/2015","98.281","97.620","98.375","97.575","39.92K","0.78%"
"03/27/2015","97.520","97.575","98.210","97.190","56.44K","-0.17%"
"03/26/2015","97.682","97.140","97.795","96.315","58.87K","0.50%"
"03/25/2015","97.197","97.530","97.560","96.675","43.56K","-0.26%"
"03/24/2015","97.446","97.255","97.665","96.575","70.36K","0.15%"
"03/23/2015","97.298","97.800","98.550","97.060","74.92K","-0.89%"
"03/20/2015","98.171","99.300","99.460","97.695","87.65K","-1.42%"
"03/19/2015","99.584","97.850","99.765","97.365","96.93K","0.81%"
"03/18/2015","98.781","99.990","100.120","94.765","101.77K","-1.17%"
"03/17/2015","99.949","100.100","100.265","99.580","44.89K","0.47%"
"03/16/2015","99.482","100.230","100.290","99.440","7.81K","-0.83%"
"03/13/2015","100.314","99.180","100.380","99.180","28.71K","0.91%"
"03/12/2015","99.411","99.660","100.065","98.640","72.34K","-0.37%"
"03/11/2015","99.785","98.565","99.970","98.465","88.44K","1.19%"
"03/10/2015","98.615","97.765","98.655","97.765","71.85K","1.06%"
"03/09/2015","97.580","97.770","97.845","97.310","45.30K","-0.02%"
"03/06/2015","97.604","96.390","97.755","96.320","55.09K","1.26%"
"03/05/2015","96.394","95.980","96.615","95.860","37.53K","0.43%"
"03/04/2015","95.986","95.385","96.070","95.365","57.09K","0.61%"
"03/03/2015","95.408","95.505","95.595","95.135","21.80K","-0.07%"
"03/02/2015","95.479","95.375","95.555","95.100","20.48K","0.17%"
"02/27/2015","95.321","95.230","95.440","94.855","33.73K","-0.02%"
"02/26/2015","95.336","94.260","95.410","94.075","56.17K","1.17%"
"02/25/2015","94.235","94.445","94.475","94.165","25.31K","-0.34%"
"02/24/2015","94.561","94.660","95.070","94.500","36.52K","-0.10%"
"02/23/2015","94.657","94.415","95.025","94.380","27.31K","0.34%"
"02/20/2015","94.340","94.475","94.890","94.110","48.78K","-0.16%"
"02/19/2015","94.492","94.165","94.535","93.900","31.84K","0.25%"
"02/18/2015","94.257","94.195","94.625","94.045","24.46K","0.12%"
"02/17/2015","94.147","94.515","94.540","93.835","25.85K","-0.14%"
"02/16/2015","94.279","94.220","94.490","93.970","10.20K","0.00%"
"02/13/2015","94.279","94.320","94.415","93.975","20.76K","0.09%"
"02/12/2015","94.198","95.015","95.100","94.075","41.12K","-0.94%"
"02/11/2015","95.090","94.805","95.230","94.750","24.86K","0.25%"
"02/10/2015","94.853","94.630","94.980","94.450","32.17K","0.29%"
"02/09/2015","94.582","94.900","95.035","94.470","27.72K","-0.28%"
"02/06/2015","94.851","93.730","94.920","93.680","48.61K","1.19%"
"02/05/2015","93.732","94.660","94.665","93.560","28.93K","-0.46%"
"02/04/2015","94.165","93.950","94.700","93.770","21.31K","0.47%"
"02/03/2015","93.724","94.710","94.925","93.385","58.63K","-1.07%"
"02/02/2015","94.734","94.905","95.100","94.615","23.09K","-0.28%"
"01/30/2015","94.998","94.895","95.135","94.675","30.68K","-0.01%"
"01/29/2015","95.011","94.875","95.260","94.520","48.16K","0.30%"
"01/28/2015","94.727","94.365","94.900","94.195","33.19K","0.51%"
"01/27/2015","94.250","95.325","95.325","93.955","57.00K","-0.91%"
"01/26/2015","95.115","95.500","95.850","94.950","35.34K","0.07%"
"01/23/2015","95.053","94.420","95.775","94.350","57.85K","0.73%"
"01/22/2015","94.362","93.080","94.765","92.670","60.13K","1.31%"
"01/21/2015","93.140","93.300","93.325","92.360","55.51K","-0.22%"
"01/20/2015","93.349","93.050","93.385","92.840","32.22K","0.49%"
"01/19/2015","92.890","92.955","93.070","92.660","16.83K","0.00%"
"01/16/2015","92.890","92.565","93.565","92.380","60.08K","0.30%"
"01/15/2015","92.608","92.370","93.300","91.495","80.17K","0.28%"
"01/14/2015","92.345","92.460","92.635","91.800","50.46K","-0.17%"
"01/13/2015","92.502","92.150","92.630","92.020","34.17K","0.34%"
"01/12/2015","92.184","92.040","92.530","91.865","32.14K","0.04%"
"01/09/2015","92.147","92.515","92.745","92.105","45.23K","-0.49%"
"01/08/2015","92.602","92.235","92.760","92.220","28.01K","0.53%"
"01/07/2015","92.115","92.000","92.510","91.900","43.83K","0.41%"
"01/06/2015","91.738","91.570","91.930","91.415","44.99K","0.13%"
"01/05/2015","91.622","91.730","92.050","91.550","42.51K","0.26%"
"01/02/2015","91.383","90.810","91.490","90.800","44.83K","0.81%"
"12/31/2014","90.647","90.255","90.665","90.155","18.53K","0.41%"
"12/30/2014","90.279","90.515","90.660","90.115","25.19K","-0.24%"
"12/29/2014","90.496","90.310","90.605","90.080","22.57K","0.21%"
"12/26/2014","90.310","90.120","90.370","90.070","6.65K","0.10%"
"12/24/2014","90.223","90.245","90.315","90.080","13.08K","-0.11%"
"12/23/2014","90.326","89.945","90.405","89.845","26.08K","0.42%"
"12/22/2014","89.949","89.920","89.985","89.580","16.46K","0.12%"
"12/19/2014","89.841","89.510","89.880","89.380","28.39K","0.41%"
"12/18/2014","89.477","89.250","89.615","89.120","33.22K","0.17%"
"12/17/2014","89.326","88.190","89.365","88.085","60.78K","1.17%"
"12/16/2014","88.297","88.680","88.735","87.830","56.87K","-0.31%"
"12/15/2014","88.570","88.145","88.600","88.145","0.78K","0.25%"
"12/12/2014","88.345","88.590","88.640","88.120","13.16K","-0.38%"
"12/11/2014","88.682","87.970","88.795","87.935","45.95K","0.45%"
"12/10/2014","88.287","88.685","88.820","88.195","57.05K","-0.46%"
"12/09/2014","88.692","89.210","89.280","88.155","64.12K","-0.40%"
"12/08/2014","89.047","89.435","89.565","88.910","45.09K","-0.35%"
"12/05/2014","89.360","88.665","89.495","88.650","42.74K","0.70%"
"12/04/2014","88.735","88.970","89.200","88.230","67.52K","-0.29%"
"12/03/2014","88.993","88.675","89.060","88.630","34.68K","0.33%"
"12/02/2014","88.703","88.025","88.730","87.995","36.44K","0.82%"
"12/01/2014","87.982","88.370","88.505","87.805","43.34K","-0.49%"
"11/28/2014","88.413","88.135","88.455","87.995","26.82K","0.87%"
"11/27/2014","87.649","87.730","88.025","87.575","6.91K","0.00%"
"11/26/2014","87.649","87.925","88.105","87.560","27.57K","-0.36%"
"11/25/2014","87.962","88.225","88.400","87.870","33.88K","-0.28%"
"11/24/2014","88.206","88.445","88.515","88.145","26.08K","-0.23%"
"11/21/2014","88.405","87.720","88.480","87.505","55.32K","0.84%"
"11/20/2014","87.667","87.780","88.010","87.540","38.42K","-0.05%"
"11/19/2014","87.711","87.740","87.850","87.365","45.97K","0.08%"
"11/18/2014","87.645","87.950","87.970","87.565","26.25K","-0.41%"
"11/17/2014","88.010","87.650","88.055","87.230","28.65K","0.48%"
"11/14/2014","87.593","87.950","88.365","87.455","54.44K","-0.18%"
"11/13/2014","87.752","87.900","87.960","87.700","24.05K","-0.18%"
"11/12/2014","87.906","87.765","87.980","87.470","32.51K","0.21%"
"11/11/2014","87.719","87.830","88.155","87.430","26.76K","-0.22%"
"11/10/2014","87.911","87.630","87.930","87.210","35.40K","0.21%"
"11/07/2014","87.726","88.175","88.315","87.545","65.23K","-0.46%"
"11/06/2014","88.134","87.580","88.270","87.230","55.06K","0.65%"
"11/05/2014","87.567","87.105","87.720","87.050","35.20K","0.55%"
"11/04/2014","87.092","87.365","87.385","86.975","32.51K","-0.36%"
"11/03/2014","87.407","87.130","87.540","87.125","40.07K","0.45%"
"10/31/2014","87.016","86.250","87.245","86.230","64.77K","0.91%"
"10/30/2014","86.232","86.095","86.585","86.075","35.21K","0.23%"
"10/29/2014","86.036","85.435","86.130","85.245","35.65K","0.66%"
"10/28/2014","85.473","85.615","85.750","85.290","28.26K","-0.10%"
"10/27/2014","85.561","85.800","85.800","85.475","22.24K","-0.30%"
"10/24/2014","85.818","85.925","86.015","85.615","25.21K","-0.15%"
"10/23/2014","85.946","85.870","86.050","85.755","20.05K","0.11%"
"10/22/2014","85.854","85.470","85.895","85.325","34.25K","0.53%"
"10/21/2014","85.404","85.130","85.460","84.795","32.41K","0.43%"
"10/20/2014","85.038","85.330","85.470","84.990","17.65K","-0.21%"
"10/17/2014","85.213","85.025","85.355","84.855","26.57K","0.20%"
"10/16/2014","85.041","85.000","85.530","84.835","59.86K","-0.23%"
"10/15/2014","85.241","86.035","86.130","84.525","116.40K","-0.81%"
"10/14/2014","85.941","85.420","86.005","85.385","29.92K","0.25%"
"10/13/2014","85.727","85.900","85.935","85.205","21.54K","-0.35%"
"10/10/2014","86.031","85.655","86.105","85.515","28.19K","0.44%"
"10/09/2014","85.655","85.365","85.785","85.015","55.45K","0.29%"
"10/08/2014","85.407","85.755","86.030","85.290","51.01K","-0.43%"
"10/07/2014","85.778","85.930","86.225","85.645","42.70K","-0.31%"
"10/06/2014","86.044","86.800","86.845","85.735","43.43K","-0.90%"
"10/03/2014","86.823","85.725","86.870","85.715","55.58K","1.32%"
"10/02/2014","85.690","85.965","86.020","85.545","53.06K","-0.45%"
"10/01/2014","86.076","86.050","86.295","85.890","38.96K","0.03%"
"09/30/2014","86.047","85.740","86.335","85.620","35.42K","0.39%"
"09/29/2014","85.716","85.810","85.930","85.590","21.88K","-0.06%"
"09/26/2014","85.767","85.275","85.825","85.235","24.32K","0.54%"
"09/25/2014","85.303","85.200","85.615","85.165","39.06K","0.17%"
"09/24/2014","85.155","84.775","85.220","84.705","30.89K","0.44%"
"09/23/2014","84.779","84.805","84.875","84.460","24.75K","-0.10%"
"09/22/2014","84.863","84.930","84.975","84.645","18.20K","0.00%"
"09/19/2014","84.865","84.370","84.935","84.335","37.09K","0.52%"
"09/18/2014","84.430","84.865","84.900","84.340","32.28K","-0.07%"
"09/17/2014","84.486","84.235","84.860","84.075","66.61K","0.30%"
"09/16/2014","84.231","84.375","84.495","84.005","35.28K","-0.02%"
"09/15/2014","84.250","84.170","84.370","84.150","0.74K","0.01%"
"09/12/2014","84.240","84.295","84.425","84.090","16.34K","-0.08%"
"09/11/2014","84.304","84.255","84.355","84.080","33.30K","0.01%"
"09/10/2014","84.293","84.120","84.435","84.065","58.23K","0.01%"
"09/09/2014","84.284","84.350","84.525","84.050","43.28K","0.05%"
"09/08/2014","84.241","83.885","84.380","83.820","43.30K","0.58%"
"09/05/2014","83.757","83.935","83.965","83.585","39.22K","-0.09%"
"09/04/2014","83.834","82.890","83.895","82.865","42.98K","1.14%"
"09/03/2014","82.888","83.005","83.075","82.860","17.19K","-0.15%"
"09/02/2014","83.010","82.780","83.060","82.780","20.30K","0.27%"
"09/01/2014","82.783","82.780","82.835","82.695","6.02K","0.00%"
"08/29/2014","82.783","82.495","82.790","82.445","19.82K","0.32%"
"08/28/2014","82.516","82.490","82.625","82.340","19.80K","0.08%"
"08/27/2014","82.449","82.690","82.755","82.425","19.54K","-0.28%"
"08/26/2014","82.679","82.640","82.735","82.480","16.42K","0.10%"
"08/25/2014","82.593","82.620","82.690","82.490","11.96K","0.26%"
"08/22/2014","82.377","82.235","82.510","82.125","31.68K","0.21%"
"08/21/2014","82.208","82.290","82.420","82.160","17.39K","-0.09%"
"08/20/2014","82.280","81.940","82.330","81.930","22.18K","0.42%"
"08/19/2014","81.937","81.650","81.955","81.640","24.22K","0.37%"
"08/18/2014","81.631","81.500","81.660","81.430","11.65K","0.20%"
"08/15/2014","81.469","81.650","81.675","81.420","22.83K","-0.22%"
"08/14/2014","81.647","81.665","81.760","81.450","18.88K","-0.01%"
"08/13/2014","81.657","81.575","81.735","81.415","21.24K","0.13%"
"08/12/2014","81.555","81.535","81.745","81.530","15.29K","0.02%"
"08/11/2014","81.535","81.470","81.550","81.465","8.32K","0.10%"
"08/08/2014","81.454","81.625","81.670","81.315","27.75K","-0.19%"
"08/07/2014","81.605","81.500","81.720","81.450","27.73K","0.12%"
"08/06/2014","81.507","81.615","81.775","81.465","27.74K","-0.13%"
"08/05/2014","81.611","81.400","81.705","81.370","24.50K","0.25%"
"08/04/2014","81.405","81.395","81.460","81.360","11.58K","0.03%"
"08/01/2014","81.377","81.530","81.615","81.265","33.88K","-0.18%"
"07/31/2014","81.523","81.500","81.660","81.465","24.11K","0.01%"
"07/30/2014","81.516","81.290","81.645","81.280","29.80K","0.25%"
"07/29/2014","81.315","81.090","81.340","81.085","15.27K","0.24%"
"07/28/2014","81.122","81.150","81.160","81.065","11.56K","0.00%"
"07/25/2014","81.125","80.945","81.200","80.900","24.57K","0.20%"
"07/24/2014","80.962","80.890","80.985","80.815","17.43K","0.06%"
"07/23/2014","80.915","80.870","80.920","80.805","14.12K","0.06%"
"07/22/2014","80.865","80.640","80.925","80.610","31.96K","0.30%"
"07/21/2014","80.627","80.580","80.665","80.490","11.52K","0.04%"
"07/18/2014","80.595","80.605","80.755","80.545","20.98K","0.03%"
"07/17/2014","80.570","80.595","80.665","80.540","13.44K","-0.07%"
"07/16/2014","80.625","80.420","80.655","80.420","16.34K","0.22%"
"07/15/2014","80.446","80.210","80.470","80.175","26.23K","0.27%"
"07/14/2014","80.230","80.220","80.285","80.120","8.43K","0.00%"
"07/11/2014","80.229","80.185","80.280","80.070","11.98K","0.07%"
"07/10/2014","80.170","80.055","80.245","80.020","13.26K","0.16%"
"07/09/2014","80.042","80.195","80.275","80.025","18.69K","-0.22%"
"07/08/2014","80.221","80.265","80.345","80.190","7.89K","-0.06%"
"07/07/2014","80.267","80.330","80.405","80.240","11.01K","-0.02%"
"07/04/2014","80.281","80.270","80.355","80.240","2.86K","0.00%"
"07/03/2014","80.281","79.990","80.600","79.975","23.38K","0.37%"
"07/02/2014","79.985","79.860","80.025","79.835","15.15K","0.18%"
"07/01/2014","79.845","79.840","79.895","79.770","18.40K","0.04%"
"06/30/2014","79.811","80.075","80.125","79.800","24.94K","-0.34%"
"06/27/2014","80.086","80.255","80.270","80.060","16.75K","-0.24%"
"06/26/2014","80.279","80.255","80.440","80.190","19.95K","0.02%"
"06/25/2014","80.265","80.385","80.410","80.140","27.80K","-0.16%"
"06/24/2014","80.393","80.355","80.505","80.255","15.47K","0.07%"
"06/23/2014","80.338","80.445","80.465","80.315","9.91K","-0.13%"
"06/20/2014","80.441","80.370","80.575","80.280","13.79K","0.06%"
"06/19/2014","80.396","80.470","80.520","80.240","25.78K","-0.34%"
"06/18/2014","80.670","80.700","80.970","80.470","20.25K","-0.06%"
"06/17/2014","80.716","80.555","80.760","80.485","10.82K","0.31%"
"06/16/2014","80.468","80.640","80.710","80.505","1.33K","-0.23%"
"06/13/2014","80.656","80.595","80.715","80.455","13.68K","0.08%"
"06/12/2014","80.590","80.780","80.840","80.540","19.60K","-0.27%"
"06/11/2014","80.809","80.835","80.915","80.695","25.40K","-0.05%"
"06/10/2014","80.846","80.645","80.885","80.575","19.33K","0.20%"
"06/09/2014","80.682","80.445","80.705","80.330","17.92K","0.32%"
"06/06/2014","80.427","80.400","80.555","80.265","26.06K","0.03%"
"06/05/2014","80.403","80.685","81.065","80.345","53.91K","-0.38%"
"06/04/2014","80.706","80.600","80.715","80.510","13.36K","0.14%"
"06/03/2014","80.593","80.690","80.715","80.475","13.46K","-0.12%"
"06/02/2014","80.690","80.405","80.730","80.405","21.37K","0.36%"
"05/30/2014","80.404","80.535","80.545","80.350","10.07K","-0.17%"
"05/29/2014","80.540","80.610","80.610","80.400","12.37K","-0.10%"
"05/28/2014","80.620","80.400","80.630","80.380","13.97K","0.27%"
"05/27/2014","80.405","80.335","80.520","80.225","12.49K","-0.06%"
"05/26/2014","80.450","80.450","80.485","80.295","2.50K","0.00%"
"05/23/2014","80.450","80.295","80.490","80.285","10.91K","0.18%"
"05/22/2014","80.305","80.135","80.335","80.125","10.92K","0.19%"
"05/21/2014","80.150","80.075","80.370","79.940","17.89K","0.07%"
"05/20/2014","80.093","80.080","80.170","80.055","7.93K","0.06%"
"05/19/2014","80.048","80.110","80.110","79.935","10.52K","-0.07%"
"05/16/2014","80.107","80.060","80.180","80.030","12.15K","0.05%"
"05/15/2014","80.064","80.115","80.405","79.985","23.00K","-0.09%"
"05/14/2014","80.135","80.170","80.185","80.050","15.35K","-0.10%"
"05/13/2014","80.213","79.955","80.285","79.920","26.80K","0.31%"
"05/12/2014","79.965","79.915","79.970","79.840","12.50K","0.00%"
"05/09/2014","79.961","79.460","79.970","79.460","27.41K","0.70%"
"05/08/2014","79.402","79.270","79.505","78.930","44.18K","0.20%"
"05/07/2014","79.243","79.165","79.290","79.125","16.46K","0.15%"
"05/06/2014","79.126","79.550","79.565","79.090","27.54K","-0.51%"
"05/05/2014","79.530","79.560","79.580","79.485","8.13K","-0.04%"
"05/02/2014","79.563","79.560","79.935","79.515","23.76K","-0.02%"
"05/01/2014","79.579","79.570","79.605","79.480","7.32K","0.06%"
"04/30/2014","79.532","79.865","80.020","79.510","21.87K","-0.44%"
"04/29/2014","79.881","79.760","79.920","79.660","10.32K","0.15%"
"04/28/2014","79.762","79.805","79.910","79.615","11.60K","-0.07%"
"04/25/2014","79.818","79.845","79.880","79.735","8.59K","-0.07%"
"04/24/2014","79.877","79.925","80.055","79.810","12.19K","-0.07%"
"04/23/2014","79.935","79.980","80.005","79.770","13.26K","-0.08%"
"04/22/2014","79.995","80.065","80.065","79.865","11.18K","-0.04%"
"04/21/2014","80.030","79.940","80.060","79.865","7.59K","0.16%"
"04/17/2014","79.903","79.870","79.950","79.650","7.53K","0.03%"
"04/16/2014","79.883","79.895","79.955","79.715","10.73K","-0.01%"
"04/15/2014","79.888","79.850","79.985","79.760","11.18K","0.10%"
"04/14/2014","79.805","79.630","79.905","79.620","10.51K","0.35%"
"04/11/2014","79.523","79.480","79.630","79.430","12.80K","0.09%"
"04/10/2014","79.450","79.615","79.645","79.385","22.54K","-0.13%"
"04/09/2014","79.553","79.875","79.955","79.535","20.31K","-0.35%"
"04/08/2014","79.835","80.345","80.350","79.800","25.96K","-0.65%"
"04/07/2014","80.355","80.570","80.595","80.310","10.47K","-0.27%"
"04/04/2014","80.571","80.600","80.770","80.485","24.50K","-0.09%"
"04/03/2014","80.640","80.380","80.685","80.240","40.19K","0.33%"
"04/02/2014","80.372","80.245","80.435","80.150","15.83K","0.15%"
"04/01/2014","80.249","80.255","80.285","80.125","10.64K","-0.01%"
"03/31/2014","80.254","80.350","80.575","80.115","21.11K","-0.10%"
"03/28/2014","80.335","80.295","80.400","80.205","12.67K","0.10%"
"03/27/2014","80.252","80.165","80.350","80.100","15.61K","0.10%"
"03/26/2014","80.169","80.120","80.290","80.060","11.94K","0.10%"
"03/25/2014","80.088","80.085","80.420","80.005","17.64K","0.01%"
"03/24/2014","80.079","80.270","80.450","79.900","18.28K","-0.23%"
"03/21/2014","80.261","80.335","80.385","80.195","20.16K","-0.11%"
"03/20/2014","80.353","80.180","80.505","80.055","28.09K","0.27%"
"03/19/2014","80.133","79.520","80.250","79.490","25.76K","0.74%"
"03/18/2014","79.544","79.515","79.675","79.425","16.75K","0.29%"
"03/17/2014","79.311","79.425","79.555","79.330","1.43K","-0.16%"
"03/14/2014","79.438","79.605","79.695","79.325","14.41K","-0.24%"
"03/13/2014","79.626","79.640","79.695","79.275","26.54K","0.02%"
"03/12/2014","79.612","79.800","79.850","79.550","33.36K","-0.15%"
"03/11/2014","79.735","79.770","79.940","79.710","21.54K","-0.04%"
"03/10/2014","79.769","79.685","79.830","79.635","19.69K","0.06%"
"03/07/2014","79.722","79.675","79.855","79.440","26.14K","0.07%"
"03/06/2014","79.665","80.120","80.210","79.590","35.47K","-0.56%"
"03/05/2014","80.117","80.140","80.285","80.060","15.26K","-0.08%"
"03/04/2014","80.183","80.100","80.220","79.925","15.66K","0.12%"
"03/03/2014","80.090","79.855","80.110","79.780","22.93K","0.46%"
"02/28/2014","79.720","80.280","80.325","79.700","30.16K","-0.73%"
"02/27/2014","80.306","80.420","80.600","80.255","19.97K","-0.20%"
"02/26/2014","80.463","80.160","80.555","80.125","22.71K","0.37%"
"02/25/2014","80.165","80.255","80.295","80.050","16.55K","-0.07%"
"02/24/2014","80.225","80.275","80.400","80.125","11.98K","-0.06%"
"02/21/2014","80.270","80.355","80.440","80.205","13.85K","-0.06%"
"02/20/2014","80.316","80.215","80.465","80.070","19.57K","0.16%"
"02/19/2014","80.186","80.010","80.280","79.950","17.97K","0.17%"
"02/18/2014","80.046","80.200","80.265","80.000","17.20K","-0.17%"
"02/17/2014","80.179","80.160","80.205","79.990","4.07K","0.00%"
"02/14/2014","80.179","80.350","80.360","80.105","17.48K","-0.25%"
"02/13/2014","80.378","80.745","80.750","80.245","25.28K","-0.45%"
"02/12/2014","80.741","80.705","80.915","80.570","18.61K","0.05%"
"02/11/2014","80.704","80.610","80.745","80.510","24.07K","-0.03%"
"02/10/2014","80.727","80.820","80.840","80.665","10.59K","-0.04%"
"02/07/2014","80.758","80.965","81.095","80.630","20.86K","-0.30%"
"02/06/2014","81.002","81.160","81.350","80.805","28.10K","-0.16%"
"02/05/2014","81.129","81.215","81.345","80.820","24.51K","-0.12%"
"02/04/2014","81.224","81.170","81.325","81.075","14.22K","0.14%"
"02/03/2014","81.110","81.385","81.420","81.090","20.22K","-0.36%"
"01/31/2014","81.403","81.175","81.440","81.080","23.50K","0.26%"
"01/30/2014","81.193","80.640","81.245","80.635","24.07K","0.76%"
"01/29/2014","80.581","80.710","80.900","80.515","22.06K","-0.09%"
"01/28/2014","80.657","80.590","80.845","80.475","13.15K","0.06%"
"01/27/2014","80.612","80.530","80.650","80.390","14.36K","0.09%"
"01/24/2014","80.541","80.565","80.640","80.220","26.81K","0.02%"
"01/23/2014","80.525","81.380","81.400","80.490","34.88K","-0.96%"
"01/22/2014","81.305","81.175","81.335","81.075","15.00K","0.10%"
"01/21/2014","81.226","81.305","81.525","81.145","25.59K","-0.17%"
"01/20/2014","81.362","81.345","81.430","81.175","4.25K","0.00%"
"01/17/2014","81.362","81.045","81.430","81.015","21.14K","0.42%"
"01/16/2014","81.021","81.185","81.205","80.870","21.42K","-0.15%"
"01/15/2014","81.144","80.755","81.255","80.750","23.12K","0.48%"
"01/14/2014","80.756","80.670","80.790","80.540","13.17K","0.18%"
"01/13/2014","80.611","80.745","80.855","80.560","18.58K","-0.18%"
"01/10/2014","80.754","81.085","81.270","80.620","38.73K","-0.47%"
"01/09/2014","81.135","81.215","81.330","80.985","28.07K","-0.03%"
"01/08/2014","81.162","81.065","81.335","80.980","38.07K","0.22%"
"01/07/2014","80.980","80.860","81.105","80.755","24.80K","0.22%"
"01/06/2014","80.806","81.000","81.080","80.690","24.67K","-0.18%"
"01/03/2014","80.955","80.765","81.060","80.640","19.02K","0.21%"
"01/02/2014","80.788","80.430","80.865","80.430","22.42K","0.62%"
"01/01/2014","80.290","80.290","80.290","80.290","","0.13%"
"12/31/2013","80.189","80.105","80.350","80.090","6.60K","0.08%"
"12/30/2013","80.122","80.415","80.580","80.055","14.14K","-0.52%"
"12/27/2013","80.538","80.600","80.610","79.820","25.25K","-0.14%"
"12/26/2013","80.653","80.675","80.710","80.595","7.23K","-0.03%"
"12/24/2013","80.674","80.655","80.780","80.630","5.61K","0.07%"
"12/23/2013","80.617","80.750","80.750","80.460","18.04K","-0.16%"
"12/20/2013","80.750","80.890","81.005","80.560","23.82K","-0.05%"
"12/19/2013","80.788","80.675","80.835","80.620","21.72K","0.67%"
"12/18/2013","80.248","80.210","80.715","79.500","35.10K","0.04%"
